OBJECTID,JURSCODE,GEOID20,POPULATION_TOTAL,CHILD_POPULATION_TOTAL,CHILD_POV_TOTAL,CHILD_POV_PCT,SCHOOL_BND_INT_TOTAL,SCHOOL_BND_INT_CPG_TOTAL,NOTES,CALC_SUM,CALC_PCT,Shape__Area,Shape__Length
728,MONT,24031702102,3425,965,0.0,0.0,6,0,(+/-) 4.3,,,1656673.6405360568,5118.782643431849
729,MONT,24031700830,2680,845,107.0,12.7,10,0,(+/-) 12.1,,,1779947.4028626431,5460.401239810864
730,MONT,24031703403,3413,717,102.0,14.2,11,3,(+/-) 10.7,,,1214457.5623819986,5383.0583520455375
731,MONT,24031700727,1889,477,117.0,24.5,5,0,(+/-) 17.5,,,755706.2368398574,3569.538465058793
732,MONT,24031704502,2979,939,62.0,6.6,11,0,(+/-) 7.3,,,2113664.273024368,7097.0693690012395
733,MONT,24031700207,5261,1253,88.0,7.0,8,0,(+/-) 9.6,,,5694116.712550812,11694.261315144111
734,MONT,24031700812,4572,1047,126.0,12.0,11,3,(+/-) 10.1,,,1753919.294339831,6463.568373517314
735,MONT,24031703214,7353,2085,436.0,20.9,8,2,(+/-) 11.8,,,1800833.6257991942,5480.9951102616105
736,MONT,24031700732,2991,570,106.0,18.6,10,1,(+/-) 25.1,,,1540204.93875188,7512.928555470542
737,MONT,24031701308,4638,1126,0.0,0.0,13,0,(+/-) 3.8,,,13772705.395825425,18132.219470455035
738,MONT,24031701314,2885,683,0.0,0.0,7,0,(+/-) 6.1,,,1421096.925696561,5417.773370467356
739,MONT,24031704401,3476,790,11.0,1.4,7,0,(+/-) 2.4,,,2265339.303333064,7581.014662537349
740,MONT,24031703219,3202,0,0.0,,9,0,(+/-) **,,,981697.7137579704,5293.656641729965
741,MONT,24031701426,6321,1531,0.0,0.0,4,1,(+/-) 2.8,,,4902902.571757657,13439.375908073467
742,MONT,24031700711,6919,1516,70.0,4.6,13,0,(+/-) 3.9,,,4593588.70372834,9290.02890816843
743,MONT,24031705601,3254,998,0.0,0.0,7,0,(+/-) 4.2,,,1185729.071725334,4824.318091127408
744,MONT,24031700826,6116,1285,6.0,0.5,6,0,(+/-) 0.9,,,2097197.7906768825,7309.983931753323
745,MONT,24031700309,5039,1135,87.0,7.7,7,0,(+/-) 8.5,,,2330341.156549993,6439.652046688915
746,MONT,24031700720,3824,861,10.0,1.2,12,1,(+/-) 1.9,,,1531190.0080349105,6637.318623119714
747,MONT,24031700824,2576,651,26.0,4.0,5,0,(+/-) 5.7,,,953798.9022468418,4198.169459101273
748,MONT,24031701701,3579,835,71.0,8.5,5,1,(+/-) 6.6,,,914379.9079982756,6160.284430119933
749,MONT,24031700103,5478,922,0.0,0.0,17,0,(+/-) 4.5,,,70569408.34671493,50514.09905298407
750,MONT,24031701601,2110,530,147.0,27.8,5,1,(+/-) 19.9,,,301642.5592460477,3218.6546912565927
751,MONT,24031703302,5055,1358,46.0,3.4,10,3,(+/-) 6.3,,,1675792.922529397,7053.834889200863
752,MONT,24031703202,6291,1623,49.0,3.0,12,0,(+/-) 3.9,,,4130150.3663149774,11391.321388906084
753,MONT,24031700306,7777,2136,41.0,1.9,10,0,(+/-) 2.9,,,3072037.77562975,7194.057597624203
754,MONT,24031704403,1508,160,0.0,0.0,7,0,(+/-) 23,,,250414.42166223106,2626.088602308297
755,MONT,24031700820,3666,905,148.0,16.4,7,0,(+/-) 12.1,,,849688.392199413,4192.347786153897
756,MONT,24031701007,3627,719,5.0,0.7,16,0,(+/-) 8.1,,,2445510.415902054,7736.882683684953
757,MONT,24031700901,5139,334,0.0,0.0,8,0,(+/-) 11.9,,,1695853.378789578,7693.540141268104
758,MONT,24031705902,4300,1149,9.0,0.8,6,0,(+/-) 1.4,,,3665047.1283675134,8833.973649977292
759,MONT,24031701005,3376,846,25.0,3.0,4,0,(+/-) 3.2,,,1892091.0761485018,6441.7015843963345
760,MONT,24031703702,4448,942,171.0,18.2,13,2,(+/-) 16.2,,,1242327.127616435,5210.501586630894
761,MONT,24031703800,4046,611,62.0,10.2,9,0,(+/-) 13.2,,,1215099.6144757122,5356.729886107191
762,MONT,24031701427,3223,878,0.0,0.0,4,1,(+/-) 4.7,,,4831868.645170197,17153.53113823239
763,MONT,24031701304,6407,1883,250.0,13.3,7,0,(+/-) 9.6,,,7351534.955932772,12045.766448103235
764,MONT,24031703404,3831,930,183.0,19.7,11,2,(+/-) 16.6,,,572723.4262258005,3208.13053339394
765,MONT,24031703223,6696,1965,0.0,0.0,12,1,(+/-) 2.2,,,4695312.664606102,11071.7200738055
766,MONT,24031700616,5231,1095,0.0,0.0,12,0,(+/-) 3.8,,,2914723.042542138,9616.103201209333
767,MONT,24031700500,7091,1466,76.0,5.2,7,0,(+/-) 4.4,,,181521314.91742355,61698.0417856825
768,MONT,24031704803,4494,862,74.0,8.6,7,0,(+/-) 13,,,609620.8102234406,4149.9381529625925
769,MONT,24031702402,4503,941,16.0,1.7,6,0,(+/-) 2.6,,,964500.481471284,4771.7210291231295
770,MONT,24031701407,5835,1261,69.0,5.5,16,0,(+/-) 4.9,,,9930018.102987416,15474.118063147711
771,MONT,24031703601,4753,992,10.0,1.0,6,0,(+/-) 1.6,,,1779309.43310853,5822.161041240646
772,MONT,24031700618,5498,1088,14.0,1.3,7,0,(+/-) 1.9,,,2805607.358398617,9463.733126225728
773,MONT,24031703208,5253,1678,141.0,8.4,12,1,(+/-) 8.7,,,3676063.1477900706,10389.932715107303
774,MONT,24031702000,5830,1727,321.0,18.6,11,3,(+/-) 14.1,,,980532.8836845692,4765.203250755009
775,MONT,24031700728,2041,311,51.0,16.4,8,0,(+/-) 17.3,,,2134590.656104708,6702.750982597258
776,MONT,24031700314,3567,725,0.0,0.0,6,0,(+/-) 5.7,,,2768877.3656118,7460.878013060702
777,MONT,24031704100,4530,1190,0.0,0.0,11,0,(+/-) 3.5,,,3805209.6519647497,10084.570619845908
778,MONT,24031703301,5104,1413,78.0,5.5,14,3,(+/-) 5.7,,,1502563.582901431,5512.019757530824
779,MONT,24031700729,3091,763,198.0,26.0,18,2,(+/-) 17.3,,,1124311.7621946633,6826.090267742711
780,MONT,24031701315,4225,984,78.0,7.9,5,0,(+/-) 10.4,,,2640690.214060778,7840.028944620614
781,MONT,24031701900,3160,693,457.0,65.9,8,2,(+/-) 21,,,479934.3580583877,3905.0098768228254
782,MONT,24031700838,4456,494,20.0,4.0,12,0,(+/-) 21.2,,,2469204.3851837274,8236.353712529646
783,MONT,24031700836,1391,292,0.0,0.0,9,0,(+/-) 13.5,,,1112261.9327679782,4835.064254342709
784,MONT,24031703602,2483,449,11.0,2.4,7,0,(+/-) 3.9,,,1105168.444967544,5981.703902933248
785,MONT,24031704805,2645,229,45.0,19.7,4,0,(+/-) 22.5,,,309158.9137030117,2755.893067043512
786,MONT,24031703000,1798,450,81.0,17.9,11,0,(+/-) 21.1,,,1087605.098349614,6149.054792405225
787,MONT,24031704804,2186,216,30.0,13.9,6,0,(+/-) 15.5,,,344478.3394296366,3241.0237649575056
788,MONT,24031702101,6561,1769,426.0,24.1,9,2,(+/-) 14.8,,,1660687.3977919938,6170.156257374468
789,MONT,24031701006,5492,1601,8.0,0.5,9,0,(+/-) 0.8,,,4486924.3388390895,8942.827632270968
790,MONT,24031703213,6589,1827,305.0,16.7,12,2,(+/-) 11.1,,,589374.0902165644,3062.5419633170177
791,MONT,24031706009,5343,1387,74.0,5.3,9,0,(+/-) 7.2,,,11817301.754121812,17607.781634461542
792,MONT,24031700308,6889,1502,252.0,16.8,6,0,(+/-) 19.6,,,2466238.0240065604,8025.289920966509
793,MONT,24031706012,3230,365,22.0,6.0,11,0,(+/-) 10.1,,,2122187.4662093017,7010.959604037228
794,MONT,24031701001,5462,1290,200.0,15.5,6,0,(+/-) 11.9,,,5130242.785173043,10472.008728847582
795,MONT,24031700822,1514,267,106.0,39.8,8,0,(+/-) 23.7,,,730286.0156017231,4117.538622905076
796,MONT,24031701800,4513,1347,132.0,9.8,6,1,(+/-) 8.4,,,1506408.3422230952,6548.555789529193
797,MONT,24031700839,5000,712,118.0,16.6,11,0,(+/-) 13.2,,,1680006.5225987292,5873.679516840482
798,MONT,24031700617,1949,429,10.0,2.4,12,0,(+/-) 3.8,,,1128338.6491893104,5652.6740573032685
799,MONT,24031704501,3333,786,0.0,0.0,9,0,(+/-) 5.3,,,2216517.7602898846,7127.243299274893
800,MONT,24031700721,3449,590,134.0,22.7,3,1,(+/-) 24.9,,,418108.94244895055,3222.73391955844
801,MONT,24031703901,3182,831,45.0,5.4,7,0,(+/-) 7.7,,,1424440.5309449667,4917.407205360213
802,MONT,24031701316,6576,1516,33.0,2.2,10,0,(+/-) 3.5,,,25694101.649333794,25521.520617836733
803,MONT,24031701306,2665,554,9.0,1.6,11,0,(+/-) 2.5,,,4597164.22199091,12347.083092901641
804,MONT,24031701223,2689,311,0.0,0.0,6,0,(+/-) 12.8,,,726462.7871846042,4102.700906828696
805,MONT,24031700823,3243,843,179.0,21.2,7,0,(+/-) 19.4,,,1573387.1512758122,5643.680508266448
806,MONT,24031700813,5297,1211,48.0,4.0,10,2,(+/-) 6.9,,,2490378.4101701193,7755.311147522488
807,MONT,24031703206,3691,622,0.0,0.0,6,2,(+/-) 6.6,,,2667768.720511521,6974.509439239377
808,MONT,24031701602,7229,2548,441.0,17.3,8,1,(+/-) 11.4,,,1681968.9555634663,5634.058007110212
809,MONT,24031700723,4170,720,0.0,0.0,16,3,(+/-) 6.3,,,1798784.3648484466,6242.895882129355
810,MONT,24031705300,1860,467,0.0,0.0,6,0,(+/-) 8.7,,,1077819.3373911772,5632.512190762987
811,MONT,24031700615,2951,676,72.0,10.7,10,0,(+/-) 7.8,,,2745583.2688659066,9963.365283652804
812,MONT,24031700811,4694,1216,223.0,18.3,11,1,(+/-) 16.3,,,1519337.2544330098,5648.955687465098
813,MONT,24031700710,6844,1768,0.0,0.0,8,0,(+/-) 2.5,,,3274834.3483038405,8545.293560084614
814,MONT,24031702602,5055,960,38.0,4.0,7,0,(+/-) 5.2,,,484640.09000182064,4751.558472526026
815,MONT,24031700608,5594,1223,0.0,0.0,13,0,(+/-) 3.4,,,30811858.199584335,29159.865410033683
816,MONT,24031703402,4204,717,30.0,4.2,8,3,(+/-) 6.1,,,1265632.4690190053,4583.050939559743
817,MONT,24031701417,6677,1874,236.0,12.6,6,1,(+/-) 12.8,,,2150259.5392410546,7195.831057415585
818,MONT,24031700614,5940,1471,54.0,3.7,8,0,(+/-) 3.5,,,2330319.9683782207,7530.7487983843985
819,MONT,24031700706,4580,1144,124.0,10.8,18,2,(+/-) 10.1,,,3679274.921233273,9271.93169558591
820,MONT,24031700105,7048,1954,33.0,1.7,11,0,(+/-) 2.6,,,6087031.29389246,10849.811569608735
821,MONT,24031701505,7572,1856,542.0,29.2,8,0,(+/-) 17.1,,,3342374.2149602454,8462.163564329278
822,MONT,24031701215,4822,588,53.0,9.0,7,0,(+/-) 14.9,,,770634.4705997037,5609.758879731912
823,MONT,24031701002,3943,745,0.0,0.0,15,0,(+/-) 5.6,,,2720954.5072426894,6913.803952583074
824,MONT,24031702502,1691,143,0.0,0.0,7,0,(+/-) 25.3,,,383473.72276634525,3914.7708762527977
825,MONT,24031702301,3712,944,160.0,16.9,9,2,(+/-) 13.2,,,578396.5315719966,3355.9056582602257
826,MONT,24031703209,5921,1518,316.0,20.8,4,1,(+/-) 19.8,,,1786614.0552571914,6215.312036256553
827,MONT,24031701424,3580,964,87.0,9.0,5,0,(+/-) 10.7,,,2206572.849650402,7162.62500443575
828,MONT,24031702603,2224,390,122.0,31.3,8,0,(+/-) 27.1,,,111713.0809490137,2006.1659519855539
829,MONT,24031705501,2166,339,58.0,17.1,3,0,(+/-) 25.1,,,496048.3156975902,3510.9447296743488
830,MONT,24031701220,3498,793,9.0,1.1,14,0,(+/-) 2.1,,,5900329.079048896,11231.869967502207
831,MONT,24031702401,2704,616,9.0,1.5,8,1,(+/-) 2.5,,,1011045.2611924967,7756.18612327265
832,MONT,24031700819,6340,1413,0.0,0.0,8,0,(+/-) 3,,,2231935.540243556,8008.791567667931
833,MONT,24031700611,5599,1258,53.0,4.2,14,0,(+/-) 3.1,,,15977907.1455951,18909.690123387976
834,MONT,24031700101,4722,918,19.0,2.1,17,1,(+/-) 4.8,,,29844220.10263685,30709.361721343437
835,MONT,24031702900,5341,1171,0.0,0.0,7,0,(+/-) 3.6,,,2564830.534763626,7610.30193298668
836,MONT,24031700829,3287,663,5.0,0.8,13,1,(+/-) 1.5,,,3968073.8540680674,9974.62340908761
837,MONT,24031700818,6599,1685,544.0,32.3,9,0,(+/-) 19.8,,,2241688.2645587004,8178.281188582245
838,MONT,24031701408,5840,1339,100.0,7.5,14,0,(+/-) 13,,,26261082.604586788,28332.05181989031
839,MONT,24031700318,3717,1247,35.0,2.8,10,0,(+/-) 3.4,,,11590770.077082153,16849.015102269095
840,MONT,24031700610,1869,385,8.0,2.1,11,0,(+/-) 2.2,,,5353016.238508995,11434.651736879683
841,MONT,24031702503,4181,310,53.0,17.1,7,0,(+/-) 24,,,408310.8039016757,3077.79125805821
842,MONT,24031700730,4926,1057,157.0,14.9,11,1,(+/-) 12.4,,,1786492.7890229977,6161.354220780136
843,MONT,24031701201,6790,1217,73.0,6.0,15,2,(+/-) 6.3,,,2554912.2325532,9484.721309392207
844,MONT,24031701212,2739,558,0.0,0.0,13,0,(+/-) 7.3,,,10413198.995811667,16970.251106210326
845,MONT,24031702800,5459,949,0.0,0.0,6,0,(+/-) 4.4,,,1673456.5578640474,6231.301218333663
846,MONT,24031701205,7087,1928,0.0,0.0,11,0,(+/-) 2.2,,,6833351.511604573,11933.476565664509
847,MONT,24031702604,3143,318,66.0,20.8,11,0,(+/-) 35,,,233967.88766518986,3260.624504298632
848,MONT,24031701423,5718,1437,287.0,20.0,7,1,(+/-) 15,,,1065749.4056892442,4150.201053378976
849,MONT,24031701219,4517,1024,178.0,17.4,13,1,(+/-) 11.2,,,2252264.2324797264,9796.010269505021
850,MONT,24031701202,2649,589,12.0,2.0,7,0,(+/-) 2.6,,,1789117.5975081066,6553.19754460994
851,MONT,24031701004,4762,1381,94.0,6.8,4,0,(+/-) 7.9,,,3076254.255484324,7471.464532477125
852,MONT,24031703701,4315,882,349.0,39.6,11,2,(+/-) 23.8,,,1190907.7243944067,5158.260555379951
853,MONT,24031706005,4474,923,14.0,1.5,9,0,(+/-) 2.5,,,10176105.586219415,15694.904929687984
854,MONT,24031700904,4016,579,105.0,18.1,7,0,(+/-) 20.7,,,1133142.6305385635,8278.075426565752
855,MONT,24031700713,5144,1423,572.0,40.2,9,3,(+/-) 14.1,,,1526359.7542162004,6534.230954676342
856,MONT,24031704404,6005,1847,0.0,0.0,12,0,(+/-) 2.3,,,2659944.9842402763,9981.22566040075
857,MONT,24031704300,3996,1320,77.0,5.8,11,0,(+/-) 8.5,,,2078376.4040248194,7447.846243850491
858,MONT,24031704806,4100,422,39.0,9.2,3,0,(+/-) 13.6,,,407527.91612130904,2750.486495616352
859,MONT,24031705100,5397,1305,0.0,0.0,8,0,(+/-) 3.2,,,3422681.702860831,10891.178193842143
860,MONT,24031700310,6709,1187,193.0,16.3,6,0,(+/-) 18.4,,,2191080.4020971833,8991.442782656624
861,MONT,24031703221,4987,1045,3.0,0.3,9,0,(+/-) 0.6,,,3293524.5007973337,8471.578244859442
862,MONT,24031705000,4443,920,48.0,5.2,9,0,(+/-) 6,,,4568997.159568779,10216.168437261109
863,MONT,24031700905,4359,1359,103.0,7.6,6,0,(+/-) 5.5,,,803269.6041887234,3724.4142503693038
864,MONT,24031700725,6292,2002,150.0,7.5,5,1,(+/-) 10.1,,,736583.7630093633,3603.9798749214706
865,MONT,24031700208,2466,630,10.0,1.6,4,0,(+/-) 2.2,,,13745668.68160206,19369.932395622523
866,MONT,24031700731,3901,894,396.0,44.3,7,1,(+/-) 28.5,,,1333455.3450219554,4902.953998057038
867,MONT,24031700815,8110,1956,344.0,17.6,13,0,(+/-) 11.5,,,2742332.1751695406,7952.051570832125
868,MONT,24031700613,6618,1445,51.0,3.5,12,0,(+/-) 4.5,,,12687023.705122357,19691.261442564828
869,MONT,24031700733,4990,1072,72.0,6.7,9,1,(+/-) 8.8,,,2656393.731106135,7538.839294332074
870,MONT,24031706013,2965,842,24.0,2.9,11,0,(+/-) 4.6,,,4163223.9006433194,11252.855906734745
871,MONT,24031703215,3204,828,152.0,18.4,6,2,(+/-) 18.6,,,1408468.7909810243,7173.423876304413
872,MONT,24031704600,5141,1355,14.0,1.0,10,0,(+/-) 1.7,,,1898991.6533147234,8201.967543441157
873,MONT,24031703100,4782,1126,61.0,5.4,13,1,(+/-) 5.9,,,1811370.7779905947,6949.998341964248
874,MONT,24031703902,8743,2601,486.0,18.7,9,0,(+/-) 15.4,,,2174022.438838034,6651.843169739724
875,MONT,24031700210,8427,2758,190.0,6.9,14,0,(+/-) 6.8,,,4615199.938950389,10971.919950000667
876,MONT,24031700810,5879,1009,85.0,8.4,12,1,(+/-) 10.8,,,3579718.968038987,10937.936444170507
877,MONT,24031701702,2457,555,17.0,3.1,10,2,(+/-) 4.1,,,539655.7905359362,4533.311406518152
878,MONT,24031706008,5215,1222,17.0,1.4,9,0,(+/-) 2.2,,,23253141.631497588,28103.947981796347
879,MONT,24031701222,3396,576,22.0,3.8,6,0,(+/-) 6.2,,,1179532.2599664584,4567.573826086229
880,MONT,24031700828,2061,444,0.0,0.0,12,0,(+/-) 9.1,,,1293988.6723981218,5837.956268814867
881,MONT,24031700209,4547,675,8.0,1.2,15,0,(+/-) 2.1,,,18878932.88667343,25233.34480999034
882,MONT,24031701221,4365,833,157.0,18.9,13,0,(+/-) 11.8,,,2750085.9865125082,6502.488508281823
883,MONT,24031705502,4167,898,0.0,0.0,10,0,(+/-) 4.6,,,2648572.640491635,8545.0734887564
884,MONT,24031700715,6588,1639,146.0,8.9,9,1,(+/-) 9.9,,,2369243.9286268526,7447.6461384689455
885,MONT,24031701313,3718,987,57.0,5.8,13,0,(+/-) 8.1,,,2639230.903622136,7746.559510243126
886,MONT,24031700315,6335,1851,128.0,6.9,9,0,(+/-) 5.6,,,6727688.787126522,12926.245708803386
887,MONT,24031701507,5337,1247,7.0,0.6,13,0,(+/-) 1,,,5552286.879941067,12678.017068426672
888,MONT,24031701214,4131,693,0.0,0.0,5,0,(+/-) 5.9,,,1256812.2108995148,5421.726890746793
889,MONT,24031703201,8314,1959,53.0,2.7,19,1,(+/-) 4.1,,,4278538.153762264,10981.315800198623
890,MONT,24031704503,3965,1245,37.0,3.0,10,0,(+/-) 3.5,,,1683891.6749044163,5722.58462007992
891,MONT,24031705903,4756,1196,55.0,4.6,6,0,(+/-) 5.9,,,2848111.723935735,7193.068295346044
892,MONT,24031705800,6235,1648,2.0,0.1,8,0,(+/-) 0.3,,,9624821.154698135,19051.036382054855
893,MONT,24031700317,7090,1849,109.0,5.9,14,0,(+/-) 6.2,,,48876452.76352844,42015.84634401034
894,MONT,24031704200,2248,708,49.0,6.9,10,0,(+/-) 8,,,1301393.7798442617,5614.146784224889
895,MONT,24031703401,5248,1106,146.0,13.2,13,4,(+/-) 17.6,,,1780570.6223787582,5948.520355615121
896,MONT,24031700204,2301,446,87.0,19.5,8,0,(+/-) 19.2,,,37601973.470106274,40501.29459861468
897,MONT,24031705701,4657,1207,0.0,0.0,7,0,(+/-) 3.5,,,1918211.9842428647,6414.992595321747
898,MONT,24031700903,2095,509,101.0,19.8,7,0,(+/-) 15.6,,,3856285.458995023,8923.228214264209
899,MONT,24031703501,6659,1364,142.0,10.4,15,2,(+/-) 9.2,,,2285233.8264063275,10847.805395186448
900,MONT,24031700834,5118,1497,582.0,38.9,8,0,(+/-) 33.3,,,1420514.1848990084,7091.6846463792735
901,MONT,24031700833,4103,1093,312.0,28.5,10,2,(+/-) 19.2,,,2363233.3865554924,7080.8409475375
902,MONT,24031701506,4945,817,62.0,7.6,15,1,(+/-) 6.7,,,6065861.188867193,15102.725096814915
903,MONT,24031701312,6649,1936,45.0,2.3,12,0,(+/-) 2.9,,,4053760.683063209,8605.945101399184
904,MONT,24031702501,3634,308,0.0,0.0,8,0,(+/-) 12.9,,,333227.28121788305,3087.8622272644916
905,MONT,24031700604,6835,1590,10.0,0.6,15,0,(+/-) 1,,,44908491.41498003,40492.89422223826
906,MONT,24031701425,3832,564,68.0,12.1,10,0,(+/-) 14.6,,,4841436.20890977,10090.695234784456
907,MONT,24031706007,7065,1413,25.0,1.8,11,0,(+/-) 3.2,,,12895217.501243126,15414.114198101115
908,MONT,24031701317,4406,808,23.0,2.8,10,0,(+/-) 4.5,,,36803650.90802574,34110.89369274486
909,MONT,24031703216,3537,321,0.0,0.0,10,1,(+/-) 13.6,,,1343114.5194061794,6001.505254063642
910,MONT,24031701415,8437,1915,107.0,5.6,14,0,(+/-) 6.4,,,7130120.403974152,13409.109454551715
911,MONT,24031701704,2864,891,51.0,5.7,3,0,(+/-) 5.6,,,1295164.4360753694,6616.712063831917
912,MONT,24031703220,5089,859,0.0,0.0,12,0,(+/-) 4.8,,,2222298.533426578,8203.855061187876
913,MONT,24031705400,2884,702,7.0,1.0,5,0,(+/-) 1.4,,,1965754.6357450543,6407.586973599091
914,MONT,24031701218,2732,292,10.0,3.4,4,0,(+/-) 5,,,725890.1240879201,3754.329637177541
915,MONT,24031700400,2512,523,10.0,1.9,11,0,(+/-) 2.2,,,93264670.29460326,46165.120280542564
916,MONT,24031706010,2935,734,0.0,0.0,7,0,(+/-) 5.6,,,2004552.3890819165,7673.534705451993
917,MONT,24031703502,2796,611,0.0,0.0,9,0,(+/-) 6.7,,,1425633.505226465,6156.92921658988
918,MONT,24031701216,5685,795,68.0,8.6,4,0,(+/-) 12.5,,,1358712.1984046933,5397.8519606035725
919,MONT,24031701414,7254,1554,154.0,9.9,15,1,(+/-) 14.1,,,5769379.637958281,11990.11032583782
920,PRIN,24033802204,4969,846,29.0,3.4,12,4,(+/-) 6.4,,,8005483.875808404,15334.614440528858
921,PRIN,24033803520,4563,631,29.0,4.6,7,0,(+/-) 7.4,,,7015027.143907674,12369.44300526114
922,PRIN,24033800513,7290,1985,0.0,0.0,10,0,(+/-) 2.2,,,5908102.872049496,11514.079791168228
923,PRIN,24033802107,3905,1029,162.0,15.7,5,4,(+/-) 16.2,,,851973.8327929534,5043.577252637038
924,PRIN,24033804200,2794,560,29.0,5.1,8,5,(+/-) 7.8,,,2452861.094714325,6901.016951187859
925,PRIN,24033805906,3718,1218,269.0,22.1,6,5,(+/-) 13.7,,,322969.77977134037,3110.242340305585
926,PRIN,24033801709,5755,1606,769.0,47.9,9,4,(+/-) 27.7,,,2961201.32323647,11337.13780424611
927,PRIN,24033801310,7236,1439,121.0,8.4,2,0,(+/-) 11.7,,,25385525.40805514,36317.41973840629
928,PRIN,24033802104,1962,418,137.0,32.8,5,1,(+/-) 23.1,,,1753242.4824154333,5582.70776539915
929,PRIN,24033801809,4501,667,217.0,32.5,6,3,(+/-) 21.1,,,1488797.1248171239,5529.692399732517
930,PRIN,24033805201,4902,1733,120.0,6.9,3,3,(+/-) 6.2,,,824583.4941751333,3437.7765210161056
931,PRIN,24033802001,4707,716,189.0,26.4,9,6,(+/-) 32.1,,,1864424.9084557705,6495.005642754702
932,PRIN,24033801006,5381,1200,65.0,5.4,5,0,(+/-) 8.1,,,2737015.8890142357,7998.170253850215
933,PRIN,24033800521,6876,1047,46.0,4.4,12,0,(+/-) 5.2,,,10324433.379305827,13838.530018712403
934,PRIN,24033800520,2368,492,0.0,0.0,5,0,(+/-) 8.5,,,645193.9223783094,3167.99732047048
935,PRIN,24033800102,3011,292,54.0,18.5,5,2,(+/-) 20.5,,,1344250.997201686,5175.8943563994135
936,PRIN,24033800505,2569,489,14.0,2.9,6,0,(+/-) 3.6,,,2216332.7381828586,6514.640851647098
937,PRIN,24033801600,2617,826,64.0,7.8,5,4,(+/-) 10.9,,,549245.349126144,3328.4582901503495
938,PRIN,24033801213,4597,1233,0.0,0.0,8,0,(+/-) 4.7,,,5093015.362495233,10010.627695788258
939,PRIN,24033803002,2588,475,18.0,3.8,9,5,(+/-) 6.2,,,899659.3106218018,4705.905383799451
940,PRIN,24033805801,3962,842,97.0,11.5,10,8,(+/-) 12,,,1432442.061978242,6633.919056625938
941,PRIN,24033800704,5068,999,13.0,1.3,7,0,(+/-) 2.1,,,8595782.716343086,13663.6234460717
942,PRIN,24033800608,8230,2370,78.0,3.3,13,0,(+/-) 4.3,,,11844687.217862353,21978.479873389795
943,PRIN,24033802203,4462,990,281.0,28.4,10,4,(+/-) 22.4,,,3786974.176013896,9834.271892279528
944,PRIN,24033800212,7362,1609,53.0,3.3,6,1,(+/-) 5.4,,,4279406.650208841,11041.00675871454
945,PRIN,24033801802,3769,664,0.0,0.0,7,4,(+/-) 6.2,,,1076549.4561054776,5416.495125391402
946,PRIN,24033801707,6797,1589,153.0,9.6,9,4,(+/-) 11.1,,,2089616.369112617,7707.337910662484
947,PRIN,24033804900,3752,481,122.0,25.4,5,3,(+/-) 15.4,,,1277645.2937770227,5476.344869491455
948,PRIN,24033803602,2199,666,289.0,43.4,10,5,(+/-) 26.9,,,3452997.6715904316,9060.95504846101
949,PRIN,24033801702,4045,1125,16.0,1.4,7,2,(+/-) 2.3,,,1381034.4751646288,5962.236635966255
950,PRIN,24033807000,8311,808,212.0,26.2,8,4,(+/-) 19.2,,,3905751.7410632772,12872.49220927081
951,PRIN,24033805802,4623,919,106.0,11.5,10,8,(+/-) 11.1,,,1048258.512819194,5629.33616631999
952,PRIN,24033801405,4195,1048,96.0,9.2,11,5,(+/-) 9.9,,,3435522.065554478,9259.033534813203
953,PRIN,24033800609,4003,770,62.0,8.1,10,0,(+/-) 9.6,,,16001358.55827289,18114.666786564387
954,PRIN,24033801500,2385,491,50.0,10.2,6,3,(+/-) 10.6,,,3944263.5858376594,13050.240471106132
955,PRIN,24033802201,5232,1185,197.0,16.6,13,3,(+/-) 16.9,,,6635642.363830195,14652.138762614391
956,PRIN,24033803525,2070,511,151.0,29.5,9,2,(+/-) 17.4,,,2438680.4552971553,7459.929482226255
957,PRIN,24033806706,3853,731,39.0,5.4,11,4,(+/-) 5.5,,,6641617.080663783,11352.153190515148
958,PRIN,24033802501,2456,429,197.0,45.9,7,4,(+/-) 29.4,,,868749.4857535897,5919.8327319344935
959,PRIN,24033801906,1850,454,52.0,11.4,6,4,(+/-) 10.9,,,1873910.5999086834,6226.79078292154
960,PRIN,24033806708,3932,445,0.0,0.0,6,1,(+/-) 9.1,,,2638307.929861858,7659.042939751612
961,PRIN,24033801411,3259,565,33.0,5.9,4,1,(+/-) 9.7,,,3583477.995164051,8474.309376499406
962,PRIN,24033800705,5054,1148,30.0,2.6,6,0,(+/-) 4.3,,,9320049.843385229,14581.018341774174
963,PRIN,24033800211,2552,429,85.0,19.8,7,4,(+/-) 20.8,,,3009275.1487047775,9868.342799762155
964,PRIN,24033803607,3688,927,62.0,6.7,5,2,(+/-) 8.1,,,2738003.752616081,9317.043647263767
965,PRIN,24033800411,4510,1086,63.0,5.8,11,1,(+/-) 9.4,,,34696204.13532122,32175.020491508127
966,PRIN,24033800706,3623,587,38.0,6.5,8,0,(+/-) 9.1,,,11557589.786047237,16930.69788026451
967,PRIN,24033802901,4042,799,96.0,12.0,9,4,(+/-) 18.2,,,1864419.36927914,6568.452537461643
968,PRIN,24033806400,3837,591,0.0,0.0,6,4,(+/-) 6.9,,,2055435.2503742026,6537.326976698723
969,PRIN,24033803403,5566,1505,390.0,25.9,9,4,(+/-) 24,,,1993885.4809066409,7177.021061365478
970,PRIN,24033803527,3502,810,160.0,19.8,6,0,(+/-) 19.5,,,1630262.1885019366,5602.734382927336
