OBJECTID,JURSCODE,GEOID20,POPULATION_TOTAL,CHILD_POPULATION_TOTAL,CHILD_POV_TOTAL,CHILD_POV_PCT,SCHOOL_BND_INT_TOTAL,SCHOOL_BND_INT_CPG_TOTAL,NOTES,CALC_SUM,CALC_PCT,Shape__Area,Shape__Length
497,DORC,24019970300,4494,1065,81.0,7.6,8.0,1.0,(+/-) 6,,,123758020.98404735,97003.88594670079
498,DORC,24019970400,3453,700,184.0,26.3,5.0,2.0,(+/-) 23.5,,,4867241.48632925,18755.929422307992
499,FRED,24021750504,5818,1538,540.0,35.1,9.0,2.0,(+/-) 16.6,,,2498592.72804992,6528.754996849677
500,FRED,24021750508,3921,907,109.0,12.0,8.0,1.0,(+/-) 11.3,,,1192281.60741801,4619.35846877155
501,FRED,24021766800,5568,686,77.0,11.2,4.0,,(+/-) 9.6,,,42017091.25536387,36288.19643551732
502,FRED,24021751801,5055,1445,0.0,0.0,11.0,,(+/-) 2.8,,,27170136.467020754,29243.96161396879
503,FRED,24021770700,3846,603,6.0,1.0,8.0,,(+/-) 1.7,,,66005345.25296975,64556.83579945487
504,FRED,24021752502,2727,415,9.0,2.2,6.0,,(+/-) 2.9,,,46552179.03103032,32666.36472868856
505,FRED,24021752603,4548,1451,26.0,1.8,9.0,1.0,(+/-) 2.8,,,9027908.816432485,15819.154289740842
506,FRED,24021751902,5691,1223,0.0,0.0,8.0,,(+/-) 3.2,,,7765603.529690355,13384.377230984415
507,FRED,24021765100,4673,969,107.0,11.0,8.0,,(+/-) 9.7,,,3345521.39246383,8295.581423889378
508,FRED,24021751202,6548,1411,265.0,18.8,6.0,,(+/-) 17.1,,,4205907.457837055,8895.781001136886
509,FRED,24021750802,6270,1014,126.0,12.4,6.0,,(+/-) 14.3,,,4067177.171195575,9600.635086585859
510,FRED,24021751001,1852,581,35.0,6.0,6.0,,(+/-) 4.1,,,990823.451424975,5005.0852661803965
511,FRED,24021775600,5176,1545,25.0,1.6,12.0,,(+/-) 2.6,,,14138178.548592595,25172.047339105276
512,FRED,24021751002,5761,1067,136.0,12.7,5.0,,(+/-) 12.2,,,2408398.887168105,7087.725373374854
513,FRED,24021752302,4400,778,0.0,0.0,8.0,,(+/-) 5,,,68513357.22859165,48878.33698358768
514,FRED,24021751701,2775,706,19.0,2.7,15.0,,(+/-) 4.3,,,38532878.4139204,38214.57751095078
515,FRED,24021752602,2332,431,0.0,0.0,9.0,,(+/-) 9,,,23807029.86671543,30284.475765006013
516,FRED,24021751003,5710,1458,567.0,38.9,17.0,,(+/-) 17.9,,,14189482.585156174,20494.491429858248
517,FRED,24021752301,6755,1768,145.0,8.2,6.0,,(+/-) 9.7,,,4767021.13512891,12816.409202689116
518,FRED,24021752802,3848,1046,17.0,1.6,4.0,,(+/-) 1.6,,,57401432.5488407,47703.05789346614
519,FRED,24021751906,2274,522,21.0,4.0,7.0,,(+/-) 7,,,3679406.97309403,8266.66455604405
520,FRED,24021752501,5474,1231,247.0,20.1,10.0,,(+/-) 19,,,79799085.65445055,52112.33191168535
521,FRED,24021752601,4400,1053,0.0,0.0,4.0,,(+/-) 3.7,,,11489771.226122525,17790.09431535644
522,FRED,24021752900,3295,540,76.0,14.0,7.0,,(+/-) 13.1,,,124717505.3591815,62598.06459826727
523,FRED,24021750200,1960,222,94.0,42.3,9.0,,(+/-) 27.6,,,623430.78301067,3336.3435952275368
524,FRED,24021753001,4878,977,139.0,14.2,3.0,,(+/-) 10.6,,,15629446.99529793,21849.04258327797
525,FRED,24021751201,6108,1631,47.0,2.9,10.0,,(+/-) 3.6,,,8139102.83772205,15132.06728678142
526,FRED,24021752303,3408,751,5.0,0.7,9.0,,(+/-) 2.7,,,44723186.98512718,44243.52365856034
527,FRED,24021752801,2112,371,19.0,5.1,7.0,,(+/-) 6.8,,,55352224.85720392,38368.61395185667
528,FRED,24021750805,4581,962,5.0,0.5,7.0,,(+/-) 0.9,,,3608562.35629651,12749.7178328831
529,FRED,24021750804,2558,707,0.0,0.0,4.0,,(+/-) 5.5,,,1886733.864527705,6181.80740941879
530,FRED,24021750507,4041,1208,162.0,13.4,6.0,1.0,(+/-) 14,,,1252793.69183832,5142.667717157471
531,FRED,24021751302,3238,436,10.0,2.3,14.0,,(+/-) 3.4,,,88502045.04826239,49375.16707754305
532,FRED,24021740200,5344,1203,0.0,0.0,4.0,,(+/-) 3.4,,,16744501.78819941,19737.767133216566
533,FRED,24021751903,7474,1393,82.0,5.9,12.0,,(+/-) 6.5,,,31789535.67394643,34053.443634336
534,FRED,24021752001,5024,1363,34.0,2.5,5.0,,(+/-) 4.2,,,13416489.37366682,15520.977152687365
535,FRED,24021773500,4403,1041,107.0,10.3,4.0,,(+/-) 11.5,,,9311072.876766896,13688.831139259648
536,FRED,24021772200,1713,240,148.0,61.5,11.0,,(+/-) 29.2,,,9306317.26197107,15395.106191110799
537,FRED,24021750600,2722,368,0.0,0.0,4.0,,(+/-) 10.3,,,2125268.25432737,6242.289729519845
538,FRED,24021751203,2241,359,0.0,0.0,12.0,1.0,(+/-) 10.5,,,15388868.37077226,19800.126743178673
539,FRED,24021751600,3082,600,42.0,7.0,6.0,,(+/-) 9,,,89888264.69861336,50539.50169554902
540,FRED,24021752205,4012,1482,0.0,0.0,8.0,,(+/-) 2.7,,,10080119.671531025,16744.770786827907
541,FRED,24021753002,2482,488,71.0,14.5,3.0,,(+/-) 14,,,10399856.86420335,15580.985133366177
542,FRED,24021750701,6015,1368,218.0,15.9,12.0,,(+/-) 10.1,,,3431920.548621105,9104.163711116003
543,FRED,24021751802,3991,1066,41.0,3.8,7.0,,(+/-) 5.4,,,65362072.62182343,41429.43034576057
544,FRED,24021775400,3831,809,96.0,11.9,3.0,,(+/-) 9.2,,,6375634.205983845,12906.780404975772
545,FRED,24021751702,3948,829,39.0,4.7,8.0,,(+/-) 7.5,,,81447616.86583921,50836.23892298369
546,FRED,24021750506,4305,1157,96.0,8.3,11.0,2.0,(+/-) 6.7,,,4684458.248424865,11645.702138434892
547,FRED,24021767600,3377,648,0.0,0.0,7.0,,(+/-) 6.1,,,71294292.85238096,52529.146960799895
548,FRED,24021752202,4016,1419,0.0,0.0,5.0,,(+/-) 2.8,,,1525544.561190475,4945.225779454091
549,FRED,24021750100,1622,162,68.0,42.0,7.0,,(+/-) 37.8,,,353848.38740448,2925.188561236994
550,FRED,24021751301,5294,1202,174.0,14.5,18.0,,(+/-) 13.3,,,46297052.59034694,40523.068780677044
551,FRED,24021750801,3204,507,34.0,6.7,9.0,,(+/-) 9.9,,,2138838.05159483,8147.611567870222
552,FRED,24021767500,2561,498,56.0,11.3,8.0,,(+/-) 11.2,,,121482059.82443473,88332.601276335
553,FRED,24021751905,3498,1050,16.0,1.5,8.0,,(+/-) 2.5,,,6000152.975045975,15141.557511817267
554,FRED,24021752206,6065,2140,0.0,0.0,10.0,,(+/-) 1.8,,,16984205.153851055,22540.645724924932
555,FRED,24021752102,6905,1573,0.0,0.0,10.0,,(+/-) 2.5,,,42885086.88548548,36262.94881809274
556,FRED,24021750702,4413,1022,205.0,20.1,10.0,,(+/-) 11.5,,,1450254.00180237,6259.130026647317
557,FRED,24021750300,1789,273,22.0,8.1,9.0,,(+/-) 12,,,390273.677985645,2756.9214323119486
558,FRED,24021751004,5300,1210,45.0,3.7,9.0,,(+/-) 5.1,,,13980988.585491896,21608.845986198525
559,FRED,24021775302,5748,1547,2.0,0.1,4.0,,(+/-) 0.1,,,43521805.45265485,42620.92571418266
560,FRED,24021750505,7662,1954,0.0,0.0,12.0,2.0,(+/-) 2.1,,,1971870.782060445,6225.953503608004
561,FRED,24021751904,4376,1227,55.0,4.5,9.0,,(+/-) 4.3,,,22715805.71409664,21767.351992329393
562,FRED,24021752101,3559,880,0.0,0.0,7.0,,(+/-) 4.5,,,10764463.03518132,17044.119164246877
563,FRED,24021752201,2252,440,0.0,0.0,9.0,,(+/-) 8.9,,,77109987.11913386,46401.74894929496
564,GARR,24023000300,2620,437,35.0,8.0,7.0,,(+/-) 8,,,328251681.03671074,89854.24253060442
565,HARF,24025304201,7432,1520,0.0,0.0,8.0,,(+/-) 2.6,,,59491787.06408166,47021.241605110525
566,HARF,24025306200,2330,392,81.0,20.7,3.0,,(+/-) 19.5,,,1919801.01707159,8517.957046755251
567,HARF,24025303400,4648,1032,112.0,10.9,9.0,,(+/-) 12.7,,,19191003.74244571,22580.90867581371
568,HARF,24025306300,2966,690,258.0,37.4,7.0,,(+/-) 26.3,,,15032778.789013615,27507.281373601323
569,HARF,24025301204,4204,918,14.0,1.5,7.0,,(+/-) 2.8,,,2775397.19344601,8512.602743721243
570,HARF,24025301102,3567,986,127.0,12.9,17.0,,(+/-) 13.4,,,23971779.078911465,27305.415618071056
571,HARF,24025301706,3180,914,178.0,19.5,4.0,,(+/-) 20.6,,,3722578.11852088,10767.735139492812
572,HARF,24025303206,3788,992,66.0,6.7,7.0,,(+/-) 6.2,,,3451343.757377635,9872.844473264207
573,HARF,24025305300,2067,421,128.0,30.4,10.0,,(+/-) 22.3,,,40770560.16312667,38783.517740262614
574,HARF,24025303603,7228,2423,0.0,0.0,13.0,,(+/-) 1.6,,,7289498.67268422,14695.258992609224
575,HARF,24025303501,7614,1752,100.0,5.7,12.0,,(+/-) 6.1,,,8600477.15090388,15951.272177438297
576,HARF,24025304102,3964,825,11.0,1.3,5.0,,(+/-) 2,,,86672202.06490414,44299.028201157824
577,HARF,24025303201,5752,1363,91.0,6.7,13.0,,(+/-) 8.1,,,37706784.93282002,32095.021825037802
578,HARF,24025306500,2919,972,13.0,1.3,13.0,3.0,(+/-) 2.1,,,154321841.74025476,269710.70265247277
579,HARF,24025301205,4179,847,0.0,0.0,8.0,,(+/-) 4.6,,,1799558.12036134,5314.432691118983
580,HARF,24025303700,3896,628,0.0,0.0,14.0,,(+/-) 6.2,,,34106441.02893419,27744.850724974578
581,HARF,24025304101,5029,1171,49.0,4.2,5.0,,(+/-) 4.6,,,61685567.12374976,40473.96946720546
582,HARF,24025303602,3317,700,12.0,1.7,6.0,,(+/-) 2.8,,,3964188.72155153,8582.783833511277
583,HARF,24025305100,8067,1874,260.0,13.9,11.0,,(+/-) 16.5,,,129203063.54210255,64560.21607802541
584,HARF,24025302802,4886,1030,104.0,10.1,5.0,1.0,(+/-) 10.3,,,5618176.68538787,11101.313550648587
585,HARF,24025301707,4213,490,75.0,15.3,7.0,,(+/-) 17.2,,,5825970.097194235,31260.63570586874
586,HARF,24025301105,3686,859,30.0,3.5,6.0,,(+/-) 4.1,,,1782159.07592658,5626.935620447827
587,HARF,24025301108,4142,906,0.0,0.0,9.0,,(+/-) 4.3,,,5068310.162149855,13325.74157981354
588,HARF,24025301301,4860,611,97.0,15.9,11.0,1.0,(+/-) 13.6,,,15042426.204100056,22536.988492485514
589,HARF,24025301401,7668,1288,81.0,6.3,4.0,,(+/-) 6.6,,,6022341.970894245,27459.805498089947
590,HARF,24025302902,4650,826,41.0,5.0,5.0,1.0,(+/-) 6.8,,,4042787.07883817,10641.217213869502
591,HARF,24025303205,2036,753,0.0,0.0,9.0,,(+/-) 5.2,,,9095213.58316313,16443.97902593632
592,HARF,24025301201,1834,324,32.0,9.9,13.0,,(+/-) 10.5,,,17835091.24997025,21745.704524988294
593,HARF,24025306100,4085,618,307.0,49.7,7.0,,(+/-) 23.2,,,3393925.115212215,13749.955416253331
594,HARF,24025302901,2667,1041,598.0,57.4,4.0,1.0,(+/-) 17.1,,,4203745.29061966,12972.09091976386
595,HARF,24025303900,2552,506,82.0,16.2,9.0,,(+/-) 16.4,,,2080702.60669369,7554.71343859916
596,HARF,24025303101,6431,1662,0.0,0.0,11.0,,(+/-) 2.4,,,37401223.23663497,33849.39263047339
597,HARF,24025306400,7187,1557,0.0,0.0,4.0,,(+/-) 2.6,,,10933029.82181669,14343.999389535442
598,HARF,24025303204,4695,1054,18.0,1.7,7.0,,(+/-) 1.9,,,4238856.864065655,8758.85372646584
599,HARF,24025303802,1860,255,14.0,5.5,5.0,,(+/-) 6.5,,,1315263.870006735,5442.200955516505
600,HARF,24025303102,2699,623,5.0,0.8,9.0,,(+/-) 1.3,,,20893169.01648431,21029.038942076157
601,HARF,24025303300,6537,1559,0.0,0.0,7.0,,(+/-) 2.5,,,30560259.34866789,29667.11764882056
602,HARF,24025301107,3649,667,156.0,23.4,7.0,,(+/-) 17.8,,,2698634.796946475,7589.41274201155
603,HARF,24025302801,3381,680,106.0,15.6,8.0,1.0,(+/-) 16.3,,,9889805.65612217,15441.503271683076
604,HARF,24025303203,3197,634,23.0,3.6,7.0,,(+/-) 5.7,,,2726367.499910965,7593.328720266319
605,HARF,24025305200,2776,492,180.0,36.6,9.0,,(+/-) 26.9,,,43493855.75140746,41360.06539910008
606,HARF,24025301302,7919,2630,376.0,14.3,8.0,2.0,(+/-) 12.7,,,2551863.443383625,7396.681274220791
607,HARF,24025301202,7867,2028,217.0,10.7,10.0,,(+/-) 11.6,,,5702489.15191845,11680.571564919223
608,HARF,24025301601,6176,1576,84.0,5.3,8.0,2.0,(+/-) 9.9,,,5181131.2045242,9879.70146169996
609,HARF,24025301705,2327,427,86.0,20.1,4.0,,(+/-) 19.3,,,3702840.505340675,9241.056884829679
610,HARF,24025302400,4384,1150,296.0,25.7,6.0,,(+/-) 13.4,,,21660051.609927874,34730.29426784241
611,HARF,24025303606,3466,884,32.0,3.6,7.0,,(+/-) 5.3,,,3309534.19590399,8881.322218286865
612,HARF,24025301704,3141,635,7.0,1.1,6.0,,(+/-) 2,,,2555259.591752685,9239.608620583202
613,HARF,24025303502,3389,803,0.0,0.0,7.0,,(+/-) 4.9,,,5020842.278232875,12586.385593987292
614,HARF,24025303803,5043,827,131.0,15.8,9.0,,(+/-) 14.1,,,3191264.898332775,7849.862730537772
615,HARF,24025301602,8210,1557,146.0,9.4,5.0,1.0,(+/-) 10.9,,,6488116.732666825,15683.151136525816
616,HARF,24025303605,6121,1218,0.0,0.0,9.0,,(+/-) 3.2,,,2640394.22760729,7416.157360582346
617,HARF,24025301402,2533,639,246.0,38.5,6.0,1.0,(+/-) 22,,,2926405.642428475,8071.007929263559
618,HARF,24025301703,5450,906,6.0,0.7,6.0,,(+/-) 1.2,,,9864242.35084315,15317.572279586235
619,HARF,24025304202,6029,1136,44.0,3.9,9.0,,(+/-) 4.2,,,49331093.8301139,34516.84026009885
620,HARF,24025302100,2278,501,27.0,5.3,10.0,,(+/-) 7,,,44770302.63362271,41645.01671097351
621,HARF,24025301106,4771,1257,26.0,2.1,5.0,,(+/-) 2.3,,,3122838.160353585,8350.400016110536
622,HARF,24025303801,2889,419,125.0,29.8,7.0,,(+/-) 21.8,,,2968282.987586165,7080.227556039598
623,HARF,24025302200,3228,527,0.0,0.0,10.0,,(+/-) 7.3,,,28370720.10358234,25484.067248747797
624,HOWA,24027602600,7934,2193,92.0,4.2,7.0,,(+/-) 4.4,,,5110641.19551004,11667.134333102998
625,HOWA,24027606808,6836,1934,0.0,0.0,8.0,,(+/-) 2,,,5536395.31833786,11809.131032327132
626,HOWA,24027601103,5912,1435,99.0,6.9,6.0,,(+/-) 9.8,,,4769554.46802979,10499.144049817969
627,HOWA,24027606603,9024,2501,250.0,10.0,15.0,,(+/-) 14.2,,,4695724.70158321,10418.654916255591
628,HOWA,24027606907,5728,1191,27.0,2.3,9.0,,(+/-) 3.6,,,4067455.992188155,11530.692319952264
629,HOWA,24027601206,4355,1286,0.0,0.0,5.0,,(+/-) 3.1,,,4539855.904714795,10905.074580520204
630,HOWA,24027606807,2434,743,14.0,1.9,14.0,,(+/-) 3.4,,,5009504.54477488,13389.275822746058
631,HOWA,24027605503,5526,1077,336.0,31.2,10.0,,(+/-) 18.2,,,3170139.89584998,9244.351340270752
632,HOWA,24027606704,6836,1352,100.0,7.4,9.0,,(+/-) 9,,,2995471.17223488,7777.237030597101
633,HOWA,24027605601,7785,1475,327.0,22.2,8.0,,(+/-) 17.2,,,3566766.90499256,8995.422301660376
634,HOWA,24027603001,6186,1352,7.0,0.5,4.0,,(+/-) 1,,,24777656.96742589,22418.575506889967
635,HOWA,24027606803,6069,1324,75.0,5.7,12.0,,(+/-) 7.7,,,4732339.18277693,10507.627847709507
636,HOWA,24027606805,5036,1076,0.0,0.0,8.0,,(+/-) 3.6,,,7973612.441991605,13601.482228463174
637,HOWA,24027605602,8329,1579,43.0,2.7,11.0,,(+/-) 3.9,,,6604411.596251785,11575.037215467473
638,HOWA,24027602303,4465,1191,23.0,1.9,13.0,,(+/-) 2.6,,,11767040.39930074,16613.628715094637
639,HOWA,24027601108,3822,804,25.0,3.1,7.0,,(+/-) 3.9,,,2639778.48267915,8807.14502591662
640,HOWA,24027605502,4329,779,34.0,4.4,8.0,,(+/-) 4.5,,,4202852.29737663,9387.521466900167
641,HOWA,24027602306,5741,1264,187.0,14.8,14.0,,(+/-) 14.5,,,5386810.075443265,12834.175771068307
642,HOWA,24027602305,4329,1144,0.0,0.0,13.0,,(+/-) 3.4,,,3854604.602398725,10399.802786463433
643,HOWA,24027606706,4909,981,0.0,0.0,8.0,,(+/-) 4.1,,,3938196.70603972,9734.968158013848
644,HOWA,24027606804,2990,595,49.0,8.2,11.0,,(+/-) 11,,,3061967.377555875,8611.573168569568
645,HOWA,24027605404,4525,356,79.0,22.2,5.0,,(+/-) 29,,,2720046.69675647,7408.463955126232
646,HOWA,24027605505,6623,1702,0.0,0.0,13.0,,(+/-) 2.3,,,8577813.821164494,14555.796990841252
647,HOWA,24027602302,5881,1433,0.0,0.0,16.0,,(+/-) 2.8,,,7050114.226467855,11007.174833274079
648,HOWA,24027606708,6480,1463,304.0,20.8,16.0,,(+/-) 16.9,,,11991705.047093606,15738.153866512659
649,HOWA,24027601205,4823,1141,37.0,3.2,5.0,,(+/-) 4.4,,,3087758.30228906,9138.937520582343
650,HOWA,24027605103,5613,1258,3.0,0.2,8.0,,(+/-) 0.8,,,31242459.59368225,25362.758912801968
651,HOWA,24027604004,4658,1167,0.0,0.0,7.0,,(+/-) 3.4,,,38043093.31924952,30434.865944873392
652,HOWA,24027605403,4078,660,285.0,43.2,7.0,,(+/-) 24.4,,,1735050.938356185,6020.004811523284
653,HOWA,24027606901,7337,1595,126.0,7.9,10.0,,(+/-) 8.1,,,14475004.835446155,15552.523017563532
654,HOWA,24027602800,6121,1578,246.0,15.6,11.0,,(+/-) 14.5,,,6049358.77743411,13141.587128112751
655,HOWA,24027603003,4663,1196,8.0,0.7,9.0,,(+/-) 1.1,,,45345237.26106934,36271.16298912457
656,HOWA,24027602304,4964,1233,0.0,0.0,13.0,,(+/-) 3.2,,,6436283.21955542,12850.933445008512
657,HOWA,24027605106,4377,1020,54.0,5.3,8.0,,(+/-) 7.3,,,23299119.293069147,26545.66611537724
658,HOWA,24027601104,6910,1654,0.0,0.0,11.0,,(+/-) 2.4,,,16084340.487621356,17998.20427369596
659,HOWA,24027602201,3700,1037,9.0,0.9,5.0,,(+/-) 1.4,,,4617456.924835835,8766.605827669577
660,HOWA,24027601107,5265,1348,77.0,5.7,4.0,,(+/-) 6,,,1339045.009491915,5357.26216336839
661,HOWA,24027606606,5506,1159,89.0,7.7,11.0,,(+/-) 8,,,2382278.381861345,7663.962631116949
662,HOWA,24027606607,4313,918,25.0,2.7,7.0,,(+/-) 4,,,2106150.01139783,6443.83454594203
663,HOWA,24027606601,3737,764,0.0,0.0,15.0,,(+/-) 5.1,,,3476756.21048412,8673.993942592544
664,HOWA,24027602100,8764,2558,143.0,5.6,7.0,,(+/-) 7.6,,,13778376.59104519,20953.696915152348
665,HOWA,24027605401,5412,1206,76.0,6.3,9.0,,(+/-) 7.8,,,3121689.47332326,8355.628353745304
666,HOWA,24027601203,9247,2592,508.0,19.6,13.0,,(+/-) 14.5,,,9160513.251476025,14085.955132484622
667,HOWA,24027602202,5812,1629,31.0,1.9,11.0,,(+/-) 2.7,,,5871559.377074295,10109.646498537102
668,HOWA,24027604001,6584,1904,0.0,0.0,4.0,,(+/-) 2.2,,,78315078.09356064,47493.08160727862
669,HOWA,24027605105,7791,2464,0.0,0.0,9.0,,(+/-) 1.6,,,15703758.864162635,17923.906675230457
670,HOWA,24027603004,7681,1898,112.0,5.9,16.0,,(+/-) 6.5,,,44543371.31902497,32203.064907536787
671,HOWA,24027606904,4467,1067,34.0,3.2,7.0,,(+/-) 6.5,,,2308447.421788415,8455.715676981448
672,HOWA,24027605504,2661,604,0.0,0.0,11.0,,(+/-) 6.4,,,2443784.076918985,10935.248323488267
673,HOWA,24027606905,7950,1780,287.0,16.1,8.0,,(+/-) 17.6,,,9276530.555952905,15066.990918548427
674,HOWA,24027606701,2791,597,132.0,22.1,10.0,,(+/-) 22.7,,,3632410.74884753,8131.472259899926
675,HOWA,24027606906,6441,1729,7.0,0.4,10.0,,(+/-) 0.7,,,3499064.52015889,9118.810117566018
676,HOWA,24027601204,7625,1782,239.0,13.4,11.0,,(+/-) 14.1,,,6948005.92904825,12843.513345858275
677,HOWA,24027601105,5391,1404,97.0,6.9,11.0,,(+/-) 6.6,,,3195807.12157876,8001.078566106676
